,frame,x,x (cm),time (s)
0,2,0.1717573098876537,48.39557083336076,0.06666666666666667
1,5,0.1724027840143595,48.39557083336076,0.16666666666666666
2,6,0.1695879449064915,48.39557083336076,0.2
3,7,0.1618595745548224,48.39557083336076,0.23333333333333334
4,8,0.1576935130510575,47.388143648514244,0.26666666666666666
5,9,0.1525447572194613,45.9656603559134,0.3
6,10,0.1379374520671673,43.69845134609936,0.3333333333333333
7,11,0.1490033128322699,42.7775231141799,0.36666666666666664
8,12,0.1551556498041519,42.595729217690824,0.4
9,13,0.1584827042619387,43.02108016255121,0.43333333333333335
10,14,0.1564048914878796,44.34395198181125,0.4666666666666667
11,15,0.1625572284597617,45.31485501908493,0.5
12,16,0.1651472565837395,46.03058039588079,0.5333333333333333
13,18,0.1622200082586362,46.298293424450094,0.6
14,21,0.1620056257798121,46.69948892281741,0.7
15,22,0.1466613017442898,45.56082140027304,0.7333333333333333
16,23,0.1342650904945838,43.34864967974567,0.7666666666666667
17,24,0.138820529625966,41.67248276979389,0.8
18,25,0.1371112300188113,39.88923096863734,0.8333333333333334
19,26,0.1252063696583112,38.35235710138929,0.8666666666666667
20,27,0.123865583218061,37.607412726758106,0.9
21,28,0.1211735818324944,36.343314905716696,0.9333333333333333
22,29,0.1242549608456782,35.42238614009232,0.9666666666666667
23,30,0.1324955465472661,35.94452927387108,1.0
24,31,0.1337343522753471,36.65145545780253,1.0333333333333334
25,32,0.1475026503816629,38.53747668779487,1.0666666666666667
26,33,0.1425995550935085,39.8515487804856,1.1
27,34,0.1517000048512067,41.227215223227205,1.1333333333333333
28,35,0.1611689677758094,43.192429722704176,1.1666666666666667
29,36,0.1637589958997873,44.35691500299495,1.2
30,37,0.1597157795689044,45.58299570074644,1.2333333333333334
31,38,0.1677106823753087,46.7298831290133,1.2666666666666666
32,39,0.1683352994918823,47.243226536222735,1.3
33,40,0.1704339767266542,47.72137317197451,1.3333333333333333
34,41,0.1686018468477787,48.35790581299065,1.3666666666666667
35,42,0.1693493016866537,48.475284473891655,1.4
36,43,0.1700967565255287,48.60146232765707,1.4333333333333333
37,44,0.1666677288061533,48.331675968818956,1.4666666666666666
38,45,0.1666781573112194,48.19387696924213,1.5
39,46,0.1693910306080793,48.19686612290575,1.5333333333333334
40,47,0.1679274064455276,48.041469805009925,1.5666666666666667
41,48,0.1695347327910936,48.246840928259964,1.6
42,49,0.1713877345812626,48.58420047818112,1.6333333333333333
43,50,0.1722580345930197,48.78957160143117,1.6666666666666667
44,51,0.1730054894318947,49.153328196240665,1.7
45,52,0.1747356609503428,49.52588451761948,1.7333333333333334
46,53,0.1754831157892178,49.819247569513664,1.7666666666666666
47,54,0.1758620500106077,50.077412782540364,1.8
48,55,0.175749648243953,50.27398417922109,1.8333333333333333
49,56,0.1755144162055773,50.32976849007119,1.8666666666666667
50,57,0.1758933504269673,50.359154688623136,1.9
51,58,0.1771321710562094,50.450136838340725,1.9333333333333333
52,59,0.1773882750058785,50.56751603294663,1.9666666666666666
53,60,0.1771530280663417,50.68489416014272,2.0
54,61,0.1764264451387601,50.72308115267382,2.033333333333333
55,62,0.1754541569642531,50.60288053882583,2.066666666666667
56,63,0.1752189100247163,50.44748315352018,2.1
57,64,0.1747379876405764,50.2744873824857,2.1333333333333333
58,65,0.1748712762196858,50.163086495207025,2.1666666666666665
59,66,0.173776157773458,50.04288694876886,2.2
60,67,0.1742779520688912,49.97548362692699,2.2333333333333334
61,68,0.1729371581780605,49.84648542132932,2.2666666666666666
62,69,0.1701223116196119,49.50630445216608,2.3
63,70,0.1669389593448394,49.016537738012715,2.3333333333333335
64,71,0.1542970651999498,47.58525365143271,2.3666666666666667
65,72,0.153079116482001,46.16276929142203,2.4
66,73,0.1463334479087438,44.45870969234029,2.433333333333333
67,74,0.1417988732380744,42.657858438045096,2.466666666666667
68,75,0.1409494451376108,41.70173290096307,2.5
69,76,0.1355549989602504,40.44643373908116,2.533333333333333
70,77,0.1358111178110807,39.69269123899539,2.566666666666667
71,78,0.1345568001270294,39.173922274150286,2.6
72,79,0.1354166716337204,38.777594987843536,2.6333333333333333
73,80,0.1422955989837646,39.26044210123435,2.6666666666666665
74,81,0.148191824555397,40.14730506482473,2.7
75,82,0.1565448194742202,41.72236539089897,2.7333333333333334
76,83,0.1624410450458526,43.658193158119076,2.7666666666666666
77,84,0.1669860482215881,45.426835727210424,2.8
78,85,0.1672317236661911,46.79071435712891,2.8333333333333335
79,86,0.1725137680768966,47.93461263173216,2.8666666666666667
80,87,0.1773044466972351,48.99931763685076,2.9
81,88,0.1807439029216766,49.98482937248474,2.933333333333333
82,89,0.1823408007621765,51.06713276333217,2.966666666666667
83,90,0.1833235025405883,51.8414628028104,3.0
84,91,0.1850432455539703,52.39581355438318,3.033333333333333
85,92,0.1865172982215881,52.809377220125356,3.066666666666667
86,93,0.1857802718877792,53.05575568773876,3.1
87,94,0.1862716227769851,53.26693738389451,3.1333333333333333
88,95,0.187008649110794,53.40772446972513,3.1666666666666665
89,96,0.1872543394565582,53.46052069432143,3.2
95,102,0.1867629736661911,53.53091423723674,3.4
100,107,0.1879913657903671,53.65410400474836,3.566666666666667
101,108,0.1882370263338089,53.7420959333925,3.6
103,110,0.1851660758256912,53.59250805358273,3.6666666666666665
104,111,0.1808667480945587,53.17014572868106,3.7
105,112,0.1743563413619995,52.19343265220658,3.7333333333333334
106,113,0.1666175425052642,50.64477150584031,3.7666666666666666
107,114,0.1602299511432647,48.85853055102014,3.8
108,115,0.1623181998729705,47.5298486925593,3.8333333333333335
109,116,0.1437696516513824,45.338842731156454,3.8666666666666667
110,117,0.1414357274770736,43.53500232319764,3.9
111,118,0.1312401741743087,41.45838747014691,3.933333333333333
112,119,0.1235013753175735,38.677835053123445,3.966666666666667
113,120,0.1155169084668159,36.654015890964104,4.0
114,121,0.1102348640561103,34.41901503264902,4.033333333333333
115,122,0.1114632487297058,33.002341245544045,4.066666666666666
116,123,0.1079009473323822,31.884841083238964,4.1
117,124,0.104338638484478,31.084111864052772,4.133333333333334
118,125,0.1087608113884925,30.978521549679808,4.166666666666667
119,126,0.1101120263338089,30.881729894466346,4.2
120,127,0.1125687956809997,31.216100290723887,4.233333333333333
121,128,0.1092521697282791,31.568069606415165,4.266666666666667
122,129,0.108023777604103,31.51527391552377,4.3
123,130,0.1061812117695808,31.233699210157617,4.333333333333333
124,131,0.1082694604992866,30.92572639249332,4.366666666666666
125,132,0.1036016121506691,30.52096191961556,4.4
126,133,0.1066725701093673,30.42417133181192,4.433333333333334
127,134,0.1075324341654777,30.52096298702538,4.466666666666667
128,135,0.1112175732851028,30.73214414947622,4.5
129,136,0.1228871867060661,32.11362116512353,4.533333333333333
130,137,0.1247297599911689,33.40710571842181,4.566666666666666
131,138,0.1336969286203384,35.281338068181206,4.6
132,139,0.1457350701093673,37.753918201245284,4.633333333333334
133,140,0.1753390282392501,41.5111831610383,4.666666666666667
134,141,0.2187008559703827,48.2425827808719,4.7
135,142,0.236389547586441,55.59872829630832,4.733333333333333
136,143,0.2421629428863525,62.506113374544924,4.766666666666667
137,144,0.2555522620677948,68.25200072503964,4.8
138,145,0.2518671154975891,70.62778813548043,4.833333333333333
139,146,0.2516214549541473,71.71889018548737,4.866666666666666
140,147,0.2530955076217651,72.50201888412509,4.9
141,148,0.253586858510971,72.36123179829447,4.933333333333334
142,149,0.2548152208328247,72.57241242704039,4.966666666666667
143,150,0.2557979524135589,72.87158605184028,5.0
145,152,0.2543238997459411,72.95957904789424,5.066666666666666
147,154,0.2489190250635147,72.62520971904652,5.133333333333334
148,155,0.2479363232851028,72.13245598604918,5.166666666666667
150,157,0.2545695602893829,72.04446298999522,5.233333333333333
151,158,0.2533411681652069,71.97406731226027,5.266666666666667
153,160,0.2463394254446029,71.78928372840267,5.333333333333333
156,163,0.2508844435214996,72.00046542455843,5.433333333333334
157,164,0.2405660450458526,70.99735637060544,5.466666666666667
159,166,0.2440055161714553,70.32861878031981,5.533333333333333
